id,y_true,prob_1,pred,source_model
2909,0,0.21144287,0,challenge_12_final_stacking_colab
2910,0,1.10075185e-07,0,challenge_12_final_stacking_colab
2911,0,0.22314936,0,challenge_12_final_stacking_colab
2912,1,0.58557457,1,challenge_12_final_stacking_colab
2913,0,0.22324096,0,challenge_12_final_stacking_colab
2914,0,0.24544409,0,challenge_12_final_stacking_colab
2915,1,0.43309867,0,challenge_12_final_stacking_colab
2916,1,0.99362016,1,challenge_12_final_stacking_colab
2917,0,5.988752e-05,0,challenge_12_final_stacking_colab
2918,1,0.99999964,1,challenge_12_final_stacking_colab
2919,0,0.003649104,0,challenge_12_final_stacking_colab
2920,1,0.9999947,1,challenge_12_final_stacking_colab
2921,1,0.7871043,1,challenge_12_final_stacking_colab
2922,0,0.36056775,0,challenge_12_final_stacking_colab
2923,0,0.704018,1,challenge_12_final_stacking_colab
2924,1,0.99999833,1,challenge_12_final_stacking_colab
2925,1,0.99999994,1,challenge_12_final_stacking_colab
2926,1,0.7838524,1,challenge_12_final_stacking_colab
2927,0,0.0035311796,0,challenge_12_final_stacking_colab
2928,0,0.21800819,0,challenge_12_final_stacking_colab
2929,1,0.5230572,1,challenge_12_final_stacking_colab
2930,1,0.9755912,1,challenge_12_final_stacking_colab
2931,1,0.9940808,1,challenge_12_final_stacking_colab
2932,0,0.0038845136,0,challenge_12_final_stacking_colab
2933,0,0.4250069,0,challenge_12_final_stacking_colab
2934,0,0.23541693,0,challenge_12_final_stacking_colab
2935,0,9.551321e-05,0,challenge_12_final_stacking_colab
2936,1,0.9954677,1,challenge_12_final_stacking_colab
2937,0,0.2151049,0,challenge_12_final_stacking_colab
2938,0,0.4255156,0,challenge_12_final_stacking_colab
2939,0,0.2209879,0,challenge_12_final_stacking_colab
2940,0,9.8917635e-06,0,challenge_12_final_stacking_colab
2941,0,0.35166964,0,challenge_12_final_stacking_colab
2942,0,0.00112861,0,challenge_12_final_stacking_colab
2943,1,0.6217767,1,challenge_12_final_stacking_colab
2944,0,0.009980371,0,challenge_12_final_stacking_colab
2945,1,0.993485,1,challenge_12_final_stacking_colab
2946,1,0.9952399,1,challenge_12_final_stacking_colab
2947,0,0.01716614,0,challenge_12_final_stacking_colab
2948,0,0.0020857702,0,challenge_12_final_stacking_colab
2949,0,0.0022725477,0,challenge_12_final_stacking_colab
2950,1,0.7939407,1,challenge_12_final_stacking_colab
2951,1,0.9513491,1,challenge_12_final_stacking_colab
2952,1,0.9999999,1,challenge_12_final_stacking_colab
2953,0,0.0010664841,0,challenge_12_final_stacking_colab
2954,0,6.995986e-07,0,challenge_12_final_stacking_colab
2955,1,0.9982378,1,challenge_12_final_stacking_colab
2956,1,0.99999994,1,challenge_12_final_stacking_colab
2957,0,0.42899966,0,challenge_12_final_stacking_colab
2958,0,0.0009514054,0,challenge_12_final_stacking_colab
2959,0,0.48528647,0,challenge_12_final_stacking_colab
2960,0,0.002658436,0,challenge_12_final_stacking_colab
2961,0,0.039296128,0,challenge_12_final_stacking_colab
2962,1,0.54301995,1,challenge_12_final_stacking_colab
2963,1,0.77173364,1,challenge_12_final_stacking_colab
2964,1,0.99465144,1,challenge_12_final_stacking_colab
2965,0,0.20944859,0,challenge_12_final_stacking_colab
2966,0,0.0054739867,0,challenge_12_final_stacking_colab
2967,1,0.7888532,1,challenge_12_final_stacking_colab
2968,1,0.8055562,1,challenge_12_final_stacking_colab
2969,1,0.99651587,1,challenge_12_final_stacking_colab
2970,1,0.93183035,1,challenge_12_final_stacking_colab
2971,1,0.7375801,1,challenge_12_final_stacking_colab
2972,1,0.47757795,0,challenge_12_final_stacking_colab
2973,0,8.092551e-05,0,challenge_12_final_stacking_colab
2974,1,0.9796512,1,challenge_12_final_stacking_colab
2975,1,0.78405005,1,challenge_12_final_stacking_colab
2976,0,0.5270686,1,challenge_12_final_stacking_colab
2977,0,0.0020113513,0,challenge_12_final_stacking_colab
2978,0,0.7417725,1,challenge_12_final_stacking_colab
2979,0,0.25763625,0,challenge_12_final_stacking_colab
2980,0,0.043095555,0,challenge_12_final_stacking_colab
2981,0,0.007718677,0,challenge_12_final_stacking_colab
2982,1,0.79104644,1,challenge_12_final_stacking_colab
2983,1,0.9977715,1,challenge_12_final_stacking_colab
2984,1,0.9542056,1,challenge_12_final_stacking_colab
2985,1,0.79404813,1,challenge_12_final_stacking_colab
2986,1,0.9999982,1,challenge_12_final_stacking_colab
2987,0,0.2602025,0,challenge_12_final_stacking_colab
2988,1,0.79493743,1,challenge_12_final_stacking_colab
2989,0,1.5963775e-06,0,challenge_12_final_stacking_colab
2990,0,0.20704807,0,challenge_12_final_stacking_colab
2991,1,0.89976156,1,challenge_12_final_stacking_colab
2992,0,4.44769e-05,0,challenge_12_final_stacking_colab
2993,0,0.0035821402,0,challenge_12_final_stacking_colab
2994,0,0.21472947,0,challenge_12_final_stacking_colab
2995,0,0.20054884,0,challenge_12_final_stacking_colab
2996,1,0.74466884,1,challenge_12_final_stacking_colab
2997,0,0.4250967,0,challenge_12_final_stacking_colab
2998,1,0.99999934,1,challenge_12_final_stacking_colab
2999,0,0.42599076,0,challenge_12_final_stacking_colab
3000,0,0.061314907,0,challenge_12_final_stacking_colab
3001,0,0.24799006,0,challenge_12_final_stacking_colab
3002,0,0.00013758976,0,challenge_12_final_stacking_colab
3003,0,0.011913451,0,challenge_12_final_stacking_colab
3004,0,0.21746285,0,challenge_12_final_stacking_colab
3005,0,7.986856e-07,0,challenge_12_final_stacking_colab
3006,0,0.21579127,0,challenge_12_final_stacking_colab
3007,1,0.99844897,1,challenge_12_final_stacking_colab
3008,1,0.9999981,1,challenge_12_final_stacking_colab
3009,1,0.99267936,1,challenge_12_final_stacking_colab
3010,0,0.16229814,0,challenge_12_final_stacking_colab
3011,0,0.045558542,0,challenge_12_final_stacking_colab
3012,1,0.7694993,1,challenge_12_final_stacking_colab
3013,0,0.00068173005,0,challenge_12_final_stacking_colab
3014,0,0.001149773,0,challenge_12_final_stacking_colab
3015,0,0.3786793,0,challenge_12_final_stacking_colab
3016,1,0.9999924,1,challenge_12_final_stacking_colab
3017,0,0.15449296,0,challenge_12_final_stacking_colab
3018,1,0.9966274,1,challenge_12_final_stacking_colab
3019,0,0.22147202,0,challenge_12_final_stacking_colab
3020,0,0.20842244,0,challenge_12_final_stacking_colab
3021,1,0.9980578,1,challenge_12_final_stacking_colab
3022,1,0.9999959,1,challenge_12_final_stacking_colab
3023,1,0.97810477,1,challenge_12_final_stacking_colab
3024,0,0.011561756,0,challenge_12_final_stacking_colab
3025,1,0.77957165,1,challenge_12_final_stacking_colab
3026,0,0.0021269831,0,challenge_12_final_stacking_colab
3027,0,0.26987612,0,challenge_12_final_stacking_colab
3028,1,0.7863823,1,challenge_12_final_stacking_colab
3029,0,0.15969755,0,challenge_12_final_stacking_colab
3030,0,0.06388159,0,challenge_12_final_stacking_colab
3031,1,0.9983766,1,challenge_12_final_stacking_colab
3032,1,0.9511203,1,challenge_12_final_stacking_colab
3033,0,0.21266982,0,challenge_12_final_stacking_colab
3034,0,0.015081823,0,challenge_12_final_stacking_colab
3035,0,2.8860182e-05,0,challenge_12_final_stacking_colab
3036,1,0.7233263,1,challenge_12_final_stacking_colab
3037,1,0.7695346,1,challenge_12_final_stacking_colab
3038,1,0.71438485,1,challenge_12_final_stacking_colab
3039,1,0.9946416,1,challenge_12_final_stacking_colab
3040,1,0.97286546,1,challenge_12_final_stacking_colab
3041,1,0.99324685,1,challenge_12_final_stacking_colab
3042,1,0.9953456,1,challenge_12_final_stacking_colab
3043,0,0.42567018,0,challenge_12_final_stacking_colab
3044,1,0.9971705,1,challenge_12_final_stacking_colab
3045,1,0.98417246,1,challenge_12_final_stacking_colab
3046,0,0.63309264,1,challenge_12_final_stacking_colab
3047,1,0.77377087,1,challenge_12_final_stacking_colab
3048,1,0.9608322,1,challenge_12_final_stacking_colab
3049,0,3.1812877e-05,0,challenge_12_final_stacking_colab
3050,1,0.85132676,1,challenge_12_final_stacking_colab
3051,1,0.99520147,1,challenge_12_final_stacking_colab
3052,0,0.15987046,0,challenge_12_final_stacking_colab
3053,1,0.53847957,1,challenge_12_final_stacking_colab
3054,0,0.057518378,0,challenge_12_final_stacking_colab
3055,1,0.9820117,1,challenge_12_final_stacking_colab
3056,1,0.7127107,1,challenge_12_final_stacking_colab
3057,1,0.9921394,1,challenge_12_final_stacking_colab
3058,1,0.7897235,1,challenge_12_final_stacking_colab
3059,1,0.9801249,1,challenge_12_final_stacking_colab
3060,1,1.0,1,challenge_12_final_stacking_colab
3061,0,0.6849505,1,challenge_12_final_stacking_colab
3062,0,0.00044158948,0,challenge_12_final_stacking_colab
3063,0,0.21375422,0,challenge_12_final_stacking_colab
3064,0,0.050173633,0,challenge_12_final_stacking_colab
3065,0,0.19469357,0,challenge_12_final_stacking_colab
3066,1,0.8870719,1,challenge_12_final_stacking_colab
3067,1,0.9961211,1,challenge_12_final_stacking_colab
3068,1,0.990217,1,challenge_12_final_stacking_colab
3069,0,0.21338624,0,challenge_12_final_stacking_colab
3070,1,0.99611616,1,challenge_12_final_stacking_colab
3071,1,0.99809384,1,challenge_12_final_stacking_colab
3072,0,0.0044554756,0,challenge_12_final_stacking_colab
3073,1,0.6551081,1,challenge_12_final_stacking_colab
3074,0,0.42519966,0,challenge_12_final_stacking_colab
3075,0,0.21490522,0,challenge_12_final_stacking_colab
3076,0,0.0044956496,0,challenge_12_final_stacking_colab
3077,0,0.00022747536,0,challenge_12_final_stacking_colab
3078,1,0.99695367,1,challenge_12_final_stacking_colab
3079,1,0.7921338,1,challenge_12_final_stacking_colab
3080,0,0.42503652,0,challenge_12_final_stacking_colab
3081,1,0.9999996,1,challenge_12_final_stacking_colab
3082,0,0.40874144,0,challenge_12_final_stacking_colab
3083,1,0.8494099,1,challenge_12_final_stacking_colab
3084,1,0.32745525,0,challenge_12_final_stacking_colab
3085,0,0.21767351,0,challenge_12_final_stacking_colab
3086,1,0.7829475,1,challenge_12_final_stacking_colab
3087,0,0.00051068055,0,challenge_12_final_stacking_colab
3088,0,0.22527799,0,challenge_12_final_stacking_colab
3089,0,0.003870036,0,challenge_12_final_stacking_colab
3090,1,0.43862647,0,challenge_12_final_stacking_colab
3091,0,0.0037033663,0,challenge_12_final_stacking_colab
3092,0,0.22762467,0,challenge_12_final_stacking_colab
3093,0,0.07002683,0,challenge_12_final_stacking_colab
3094,0,0.00030010738,0,challenge_12_final_stacking_colab
3095,0,0.44730124,0,challenge_12_final_stacking_colab
3096,0,0.6086653,1,challenge_12_final_stacking_colab
3097,0,0.10042244,0,challenge_12_final_stacking_colab
3098,0,0.22004041,0,challenge_12_final_stacking_colab
3099,1,0.9664401,1,challenge_12_final_stacking_colab
3100,0,0.000101111145,0,challenge_12_final_stacking_colab
3101,0,0.0037458087,0,challenge_12_final_stacking_colab
3102,1,0.9934218,1,challenge_12_final_stacking_colab
3103,1,0.78079253,1,challenge_12_final_stacking_colab
3104,0,0.26753786,0,challenge_12_final_stacking_colab
3105,0,0.43063414,0,challenge_12_final_stacking_colab
3106,0,0.44006646,0,challenge_12_final_stacking_colab
3107,1,0.999998,1,challenge_12_final_stacking_colab
3108,0,0.0014066164,0,challenge_12_final_stacking_colab
3109,1,0.99275523,1,challenge_12_final_stacking_colab
3110,0,9.4196716e-05,0,challenge_12_final_stacking_colab
3111,1,0.9999939,1,challenge_12_final_stacking_colab
3112,1,0.7811907,1,challenge_12_final_stacking_colab
3113,0,0.42502266,0,challenge_12_final_stacking_colab
3114,0,0.25294554,0,challenge_12_final_stacking_colab
3115,1,0.6259416,1,challenge_12_final_stacking_colab
3116,1,0.75361913,1,challenge_12_final_stacking_colab
3117,0,0.024089675,0,challenge_12_final_stacking_colab
3118,0,0.09365822,0,challenge_12_final_stacking_colab
3119,0,0.42500433,0,challenge_12_final_stacking_colab
3120,0,0.0004818826,0,challenge_12_final_stacking_colab
3121,1,0.99999344,1,challenge_12_final_stacking_colab
3122,1,0.9968029,1,challenge_12_final_stacking_colab
3123,0,0.50834477,1,challenge_12_final_stacking_colab
3124,1,0.9999998,1,challenge_12_final_stacking_colab
3125,0,0.42513764,0,challenge_12_final_stacking_colab
3126,1,0.9890878,1,challenge_12_final_stacking_colab
3127,1,0.96882796,1,challenge_12_final_stacking_colab
3128,0,0.016012436,0,challenge_12_final_stacking_colab
3129,0,0.0027786496,0,challenge_12_final_stacking_colab
3130,0,0.008052311,0,challenge_12_final_stacking_colab
3131,1,0.6778026,1,challenge_12_final_stacking_colab
3132,1,0.9171773,1,challenge_12_final_stacking_colab
3133,0,0.4921966,1,challenge_12_final_stacking_colab
3134,0,0.76833296,1,challenge_12_final_stacking_colab
3135,1,0.99587226,1,challenge_12_final_stacking_colab
3136,0,0.0008327322,0,challenge_12_final_stacking_colab
3137,1,0.99702597,1,challenge_12_final_stacking_colab
3138,1,0.7872054,1,challenge_12_final_stacking_colab
3139,1,0.7468194,1,challenge_12_final_stacking_colab
3140,0,0.000285148,0,challenge_12_final_stacking_colab
3141,1,0.047901053,0,challenge_12_final_stacking_colab
3142,1,0.9883528,1,challenge_12_final_stacking_colab
3143,1,0.76016504,1,challenge_12_final_stacking_colab
3144,0,0.5384403,1,challenge_12_final_stacking_colab
3145,1,0.9951171,1,challenge_12_final_stacking_colab
3146,0,0.21647626,0,challenge_12_final_stacking_colab
3147,0,0.07035025,0,challenge_12_final_stacking_colab
3148,0,8.0954494e-05,0,challenge_12_final_stacking_colab
3149,1,0.7331731,1,challenge_12_final_stacking_colab
3150,0,0.13937813,0,challenge_12_final_stacking_colab
3151,0,0.013436208,0,challenge_12_final_stacking_colab
3152,1,0.5384632,1,challenge_12_final_stacking_colab
3153,0,0.23268838,0,challenge_12_final_stacking_colab
3154,1,0.9973593,1,challenge_12_final_stacking_colab
3155,1,0.9152061,1,challenge_12_final_stacking_colab
3156,1,0.9999997,1,challenge_12_final_stacking_colab
3157,1,0.78799564,1,challenge_12_final_stacking_colab
3158,0,0.18459481,0,challenge_12_final_stacking_colab
3159,0,0.002861098,0,challenge_12_final_stacking_colab
3160,1,0.9679268,1,challenge_12_final_stacking_colab
3161,0,0.00705744,0,challenge_12_final_stacking_colab
3162,0,0.22722521,0,challenge_12_final_stacking_colab
3163,1,0.9864544,1,challenge_12_final_stacking_colab
3164,0,0.52092814,1,challenge_12_final_stacking_colab
3165,0,0.18045488,0,challenge_12_final_stacking_colab
3166,1,0.99759656,1,challenge_12_final_stacking_colab
3167,1,0.99999946,1,challenge_12_final_stacking_colab
3168,0,0.21565959,0,challenge_12_final_stacking_colab
3169,1,0.9926618,1,challenge_12_final_stacking_colab
3170,1,0.78188205,1,challenge_12_final_stacking_colab
3171,0,7.824957e-05,0,challenge_12_final_stacking_colab
3172,0,0.31107605,0,challenge_12_final_stacking_colab
3173,1,0.99713266,1,challenge_12_final_stacking_colab
3174,0,0.0006558662,0,challenge_12_final_stacking_colab
3175,0,0.22671002,0,challenge_12_final_stacking_colab
3176,0,0.48337933,0,challenge_12_final_stacking_colab
3177,1,0.98937225,1,challenge_12_final_stacking_colab
3178,0,0.0013487368,0,challenge_12_final_stacking_colab
3179,0,0.0020874182,0,challenge_12_final_stacking_colab
3180,0,0.21474525,0,challenge_12_final_stacking_colab
3181,1,0.9938266,1,challenge_12_final_stacking_colab
3182,1,0.9941453,1,challenge_12_final_stacking_colab
3183,1,0.9999932,1,challenge_12_final_stacking_colab
3184,1,0.9906186,1,challenge_12_final_stacking_colab
3185,1,0.9999997,1,challenge_12_final_stacking_colab
3186,0,0.004632764,0,challenge_12_final_stacking_colab
3187,0,0.000104124876,0,challenge_12_final_stacking_colab
3188,1,0.9968924,1,challenge_12_final_stacking_colab
3189,0,0.19595864,0,challenge_12_final_stacking_colab
3190,0,4.7700643e-05,0,challenge_12_final_stacking_colab
3191,1,0.967048,1,challenge_12_final_stacking_colab
3192,1,0.777757,1,challenge_12_final_stacking_colab
3193,1,0.83298284,1,challenge_12_final_stacking_colab
3194,1,0.99751073,1,challenge_12_final_stacking_colab
3195,1,0.99404156,1,challenge_12_final_stacking_colab
3196,0,0.21373565,0,challenge_12_final_stacking_colab
3197,1,0.764372,1,challenge_12_final_stacking_colab
3198,1,0.76727575,1,challenge_12_final_stacking_colab
3199,0,0.23130348,0,challenge_12_final_stacking_colab
3200,1,0.77695554,1,challenge_12_final_stacking_colab
3201,0,0.19706675,0,challenge_12_final_stacking_colab
3202,1,0.9915681,1,challenge_12_final_stacking_colab
3203,1,0.99660724,1,challenge_12_final_stacking_colab
3204,1,0.5966658,1,challenge_12_final_stacking_colab
3205,1,0.9934865,1,challenge_12_final_stacking_colab
3206,1,0.72549117,1,challenge_12_final_stacking_colab
3207,0,0.34529468,0,challenge_12_final_stacking_colab
3208,1,0.99497396,1,challenge_12_final_stacking_colab
3209,1,0.9999994,1,challenge_12_final_stacking_colab
3210,0,0.23215164,0,challenge_12_final_stacking_colab
3211,1,0.9967938,1,challenge_12_final_stacking_colab
3212,1,0.6961989,1,challenge_12_final_stacking_colab
3213,1,0.7533618,1,challenge_12_final_stacking_colab
3214,0,0.2582484,0,challenge_12_final_stacking_colab
3215,1,0.9999989,1,challenge_12_final_stacking_colab
3216,1,0.9297301,1,challenge_12_final_stacking_colab
3217,0,0.019445246,0,challenge_12_final_stacking_colab
3218,0,0.0004592495,0,challenge_12_final_stacking_colab
3219,1,0.99998933,1,challenge_12_final_stacking_colab
3220,1,0.99525416,1,challenge_12_final_stacking_colab
3221,0,0.00025335158,0,challenge_12_final_stacking_colab
3222,0,0.20578623,0,challenge_12_final_stacking_colab
3223,0,0.0012360298,0,challenge_12_final_stacking_colab
3224,1,0.9524154,1,challenge_12_final_stacking_colab
3225,1,0.9835876,1,challenge_12_final_stacking_colab
3226,1,0.9853385,1,challenge_12_final_stacking_colab
3227,0,0.00010303298,0,challenge_12_final_stacking_colab
3228,1,0.77395904,1,challenge_12_final_stacking_colab
3229,0,0.0011774723,0,challenge_12_final_stacking_colab
3230,0,0.26360753,0,challenge_12_final_stacking_colab
3231,1,0.99168974,1,challenge_12_final_stacking_colab
3232,1,0.74605894,1,challenge_12_final_stacking_colab
3233,1,0.7688712,1,challenge_12_final_stacking_colab
3234,1,0.99352634,1,challenge_12_final_stacking_colab
3235,1,0.996659,1,challenge_12_final_stacking_colab
3236,0,0.018232722,0,challenge_12_final_stacking_colab
3237,0,0.23954318,0,challenge_12_final_stacking_colab
3238,1,0.78229654,1,challenge_12_final_stacking_colab
3239,1,0.5173093,1,challenge_12_final_stacking_colab
3240,1,0.86350065,1,challenge_12_final_stacking_colab
3241,1,0.99999136,1,challenge_12_final_stacking_colab
3242,1,0.9999974,1,challenge_12_final_stacking_colab
3243,0,0.043601308,0,challenge_12_final_stacking_colab
3244,0,1.4476458e-05,0,challenge_12_final_stacking_colab
3245,1,0.983249,1,challenge_12_final_stacking_colab
3246,0,0.6986123,1,challenge_12_final_stacking_colab
3247,1,0.89927727,1,challenge_12_final_stacking_colab
3248,0,0.42500705,0,challenge_12_final_stacking_colab
3249,1,0.9093665,1,challenge_12_final_stacking_colab
3250,0,0.0351487,0,challenge_12_final_stacking_colab
3251,1,0.9967344,1,challenge_12_final_stacking_colab
3252,1,0.7567912,1,challenge_12_final_stacking_colab
3253,1,0.995934,1,challenge_12_final_stacking_colab
3254,1,0.9983059,1,challenge_12_final_stacking_colab
3255,0,0.005108224,0,challenge_12_final_stacking_colab
3256,1,0.9529105,1,challenge_12_final_stacking_colab
3257,0,0.0009787707,0,challenge_12_final_stacking_colab
3258,0,2.0164203e-05,0,challenge_12_final_stacking_colab
3259,0,0.0012894704,0,challenge_12_final_stacking_colab
3260,0,0.21118547,0,challenge_12_final_stacking_colab
3261,0,0.13410974,0,challenge_12_final_stacking_colab
3262,0,0.28948972,0,challenge_12_final_stacking_colab
3263,0,0.0012925456,0,challenge_12_final_stacking_colab
3264,0,0.0037703617,0,challenge_12_final_stacking_colab
3265,1,1.0,1,challenge_12_final_stacking_colab
3266,0,0.22051424,0,challenge_12_final_stacking_colab
3267,1,0.7718834,1,challenge_12_final_stacking_colab
3268,0,0.21092626,0,challenge_12_final_stacking_colab
3269,1,0.7805083,1,challenge_12_final_stacking_colab
3270,1,0.99999875,1,challenge_12_final_stacking_colab
3271,1,0.996528,1,challenge_12_final_stacking_colab
3272,1,0.4500147,0,challenge_12_final_stacking_colab
3273,0,0.0019926236,0,challenge_12_final_stacking_colab
3274,1,0.78450596,1,challenge_12_final_stacking_colab
3275,0,0.2226112,0,challenge_12_final_stacking_colab
3276,0,0.008160082,0,challenge_12_final_stacking_colab
3277,1,0.9332819,1,challenge_12_final_stacking_colab
3278,1,0.99321455,1,challenge_12_final_stacking_colab
3279,0,0.4250125,0,challenge_12_final_stacking_colab
3280,1,0.9532385,1,challenge_12_final_stacking_colab
3281,1,0.7864133,1,challenge_12_final_stacking_colab
3282,1,0.9844415,1,challenge_12_final_stacking_colab
3283,1,0.9930864,1,challenge_12_final_stacking_colab
3284,0,0.006040359,0,challenge_12_final_stacking_colab
3285,1,0.7964042,1,challenge_12_final_stacking_colab
3286,1,0.98601425,1,challenge_12_final_stacking_colab
3287,1,0.85234815,1,challenge_12_final_stacking_colab
3288,1,0.99999994,1,challenge_12_final_stacking_colab
3289,1,0.9978213,1,challenge_12_final_stacking_colab
3290,1,0.52271706,1,challenge_12_final_stacking_colab
3291,0,0.0040866756,0,challenge_12_final_stacking_colab
3292,0,3.528861e-05,0,challenge_12_final_stacking_colab
3293,0,8.3597406e-05,0,challenge_12_final_stacking_colab
3294,1,0.7529923,1,challenge_12_final_stacking_colab
3295,0,0.7193666,1,challenge_12_final_stacking_colab
3296,1,0.7593745,1,challenge_12_final_stacking_colab
3297,0,0.2092623,0,challenge_12_final_stacking_colab
3298,1,0.99999994,1,challenge_12_final_stacking_colab
3299,0,0.15264195,0,challenge_12_final_stacking_colab
3300,0,0.77835894,1,challenge_12_final_stacking_colab
3301,1,0.7858661,1,challenge_12_final_stacking_colab
3302,1,0.9983009,1,challenge_12_final_stacking_colab
3303,0,0.066197336,0,challenge_12_final_stacking_colab
3304,0,0.014113606,0,challenge_12_final_stacking_colab
3305,0,0.21682625,0,challenge_12_final_stacking_colab
3306,0,0.2095594,0,challenge_12_final_stacking_colab
3307,0,0.039591994,0,challenge_12_final_stacking_colab
3308,1,0.7877414,1,challenge_12_final_stacking_colab
3309,1,0.9979455,1,challenge_12_final_stacking_colab
3310,0,0.21432653,0,challenge_12_final_stacking_colab
3311,1,0.9920654,1,challenge_12_final_stacking_colab
3312,0,0.19627373,0,challenge_12_final_stacking_colab
3313,1,0.7938773,1,challenge_12_final_stacking_colab
3314,0,0.00025855922,0,challenge_12_final_stacking_colab
3315,1,0.9999998,1,challenge_12_final_stacking_colab
3316,0,0.3734573,0,challenge_12_final_stacking_colab
3317,0,0.00022099065,0,challenge_12_final_stacking_colab
3318,0,0.24553806,0,challenge_12_final_stacking_colab
3319,1,0.99619883,1,challenge_12_final_stacking_colab
3320,0,0.24838279,0,challenge_12_final_stacking_colab
3321,1,0.77917707,1,challenge_12_final_stacking_colab
3322,1,0.9885023,1,challenge_12_final_stacking_colab
3323,1,0.7834182,1,challenge_12_final_stacking_colab
3324,0,0.0006431432,0,challenge_12_final_stacking_colab
3325,0,2.2713415e-05,0,challenge_12_final_stacking_colab
3326,1,0.7998471,1,challenge_12_final_stacking_colab
3327,0,0.0039923424,0,challenge_12_final_stacking_colab
3328,0,0.42506415,0,challenge_12_final_stacking_colab
3329,1,0.9662472,1,challenge_12_final_stacking_colab
3330,1,0.8078859,1,challenge_12_final_stacking_colab
3331,0,0.9074509,1,challenge_12_final_stacking_colab
3332,0,0.006563058,0,challenge_12_final_stacking_colab
3333,1,0.7885912,1,challenge_12_final_stacking_colab
3334,0,0.017298969,0,challenge_12_final_stacking_colab
3335,1,0.9726497,1,challenge_12_final_stacking_colab
3336,0,0.50455153,1,challenge_12_final_stacking_colab
3337,0,0.3121797,0,challenge_12_final_stacking_colab
3338,1,0.77866405,1,challenge_12_final_stacking_colab
3339,0,0.00096100615,0,challenge_12_final_stacking_colab
3340,0,0.21053483,0,challenge_12_final_stacking_colab
3341,0,0.39419293,0,challenge_12_final_stacking_colab
3342,0,0.16326368,0,challenge_12_final_stacking_colab
3343,1,0.7898058,1,challenge_12_final_stacking_colab
3344,0,0.47560224,0,challenge_12_final_stacking_colab
3345,1,0.992905,1,challenge_12_final_stacking_colab
3346,1,0.99999917,1,challenge_12_final_stacking_colab
3347,0,1.9288987e-06,0,challenge_12_final_stacking_colab
3348,1,0.99999076,1,challenge_12_final_stacking_colab
3349,0,0.02326234,0,challenge_12_final_stacking_colab
3350,0,0.19634683,0,challenge_12_final_stacking_colab
3351,0,5.7500007e-08,0,challenge_12_final_stacking_colab
3352,0,0.040341843,0,challenge_12_final_stacking_colab
3353,0,0.00021569675,0,challenge_12_final_stacking_colab
3354,1,0.9878069,1,challenge_12_final_stacking_colab
3355,1,0.99999523,1,challenge_12_final_stacking_colab
3356,0,0.035137188,0,challenge_12_final_stacking_colab
3357,1,0.9999989,1,challenge_12_final_stacking_colab
3358,1,0.79294884,1,challenge_12_final_stacking_colab
3359,1,0.69654626,1,challenge_12_final_stacking_colab
3360,0,0.20237492,0,challenge_12_final_stacking_colab
3361,1,0.5725042,1,challenge_12_final_stacking_colab
3362,0,0.18428347,0,challenge_12_final_stacking_colab
3363,1,0.9965923,1,challenge_12_final_stacking_colab
3364,1,0.99999946,1,challenge_12_final_stacking_colab
3365,1,0.57166284,1,challenge_12_final_stacking_colab
3366,0,3.8375205e-05,0,challenge_12_final_stacking_colab
3367,1,0.5834523,1,challenge_12_final_stacking_colab
3368,1,0.99803406,1,challenge_12_final_stacking_colab
3369,0,6.309625e-06,0,challenge_12_final_stacking_colab
3370,1,0.99695945,1,challenge_12_final_stacking_colab
3371,0,0.00057842926,0,challenge_12_final_stacking_colab
3372,0,0.0036147754,0,challenge_12_final_stacking_colab
3373,0,4.847614e-06,0,challenge_12_final_stacking_colab
3374,0,0.2167347,0,challenge_12_final_stacking_colab
3375,0,7.302577e-06,0,challenge_12_final_stacking_colab
3376,1,0.5749919,1,challenge_12_final_stacking_colab
3377,1,0.9999985,1,challenge_12_final_stacking_colab
3378,1,0.9999984,1,challenge_12_final_stacking_colab
3379,0,0.21371286,0,challenge_12_final_stacking_colab
3380,0,0.08253993,0,challenge_12_final_stacking_colab
3381,1,0.9923252,1,challenge_12_final_stacking_colab
3382,0,0.42521858,0,challenge_12_final_stacking_colab
3383,0,0.02063173,0,challenge_12_final_stacking_colab
3384,1,0.999996,1,challenge_12_final_stacking_colab
3385,0,0.24747558,0,challenge_12_final_stacking_colab
3386,0,0.4650238,0,challenge_12_final_stacking_colab
3387,0,0.22208783,0,challenge_12_final_stacking_colab
3388,0,0.6680528,1,challenge_12_final_stacking_colab
3389,0,0.29915497,0,challenge_12_final_stacking_colab
3390,1,0.9999993,1,challenge_12_final_stacking_colab
3391,0,0.004290035,0,challenge_12_final_stacking_colab
3392,0,0.00012457972,0,challenge_12_final_stacking_colab
3393,0,0.62640965,1,challenge_12_final_stacking_colab
3394,1,0.9030523,1,challenge_12_final_stacking_colab
3395,1,0.99999756,1,challenge_12_final_stacking_colab
3396,0,0.28645968,0,challenge_12_final_stacking_colab
3397,1,0.99999905,1,challenge_12_final_stacking_colab
3398,0,0.0005651585,0,challenge_12_final_stacking_colab
3399,1,0.9229819,1,challenge_12_final_stacking_colab
3400,0,0.435724,0,challenge_12_final_stacking_colab
3401,1,0.7830685,1,challenge_12_final_stacking_colab
3402,0,0.21444477,0,challenge_12_final_stacking_colab
3403,1,0.7750638,1,challenge_12_final_stacking_colab
