candidate_id,source,signature,clean__method,scale__method,pca__n_components,model__C,model__gamma,params_json,stage,fold_idx,fold_accuracy,fit_seconds,removed_rows
stage3_929,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,3.0,0.02,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.805625,4.95,0
stage3_930,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,3.0,0.03,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.77875,5.243,0
stage3_931,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,3.0,0.04,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.759375,4.606,0
stage3_932,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,4.0,0.01,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.813125,5.749,0
stage3_933,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,4.0,0.02,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.801875,4.844,0
stage3_934,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,4.0,0.03,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.778125,5.354,0
stage3_935,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,4.0,0.04,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.761875,4.98,0
stage3_936,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,6.0,0.01,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.814375,4.841,0
stage3_937,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,6.0,0.02,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.803125,5.449,0
stage3_938,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,6.0,0.03,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.776875,4.631,0
stage3_939,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,6.0,0.04,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.761875,5.705,0
stage3_940,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,8.0,0.01,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.81375,4.993,0
stage3_941,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,8.0,0.02,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.8,5.035,0
stage3_942,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,8.0,0.03,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.775625,5.285,0
stage3_943,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""standard""}",none,standard,128,8.0,0.04,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""standard""}",stage3_local_cv,0,0.760625,4.722,0
stage3_944,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,3.0,0.01,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.81375,6.789,0
stage3_945,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,3.0,0.02,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.80125,5.651,0
stage3_946,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,3.0,0.03,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.779375,6.67,0
stage3_947,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,3.0,0.04,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.760625,5.801,0
stage3_948,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,4.0,0.01,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.81,6.966,0
stage3_949,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,4.0,0.02,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.800625,5.957,0
stage3_950,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,4.0,0.03,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.776875,6.821,0
stage3_951,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,4.0,0.04,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.75875,5.893,0
stage3_952,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,6.0,0.01,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.808125,6.751,0
stage3_953,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,6.0,0.02,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.80375,5.916,0
stage3_954,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,6.0,0.03,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.774375,6.962,0
stage3_955,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,6.0,0.04,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.75875,6.267,0
stage3_956,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,8.0,0.01,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.8075,6.763,0
stage3_957,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,8.0,0.02,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.799375,6.726,0
stage3_958,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,8.0,0.03,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.774375,6.04,0
stage3_959,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""standard""}",none,standard,136,8.0,0.04,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""standard""}",stage3_local_cv,0,0.76125,7.176,0
stage3_960,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,120,2.25,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.77625,8.007,192
stage3_961,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,120,2.25,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.81625,9.601,192
stage3_962,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,120,2.25,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.81125,9.374,192
stage3_963,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,120,2.25,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.800625,9.2,192
stage3_964,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,120,3.0,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.78625,8.564,192
stage3_965,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,120,3.0,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.81,9.516,192
stage3_966,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,120,4.5,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80625,9.713,192
stage3_967,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,120,4.5,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80625,9.323,192
stage3_968,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,120,4.5,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80375,8.913,192
stage3_969,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,120,4.5,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.799375,9.308,192
stage3_970,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,120,6.0,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.8125,10.285,192
stage3_971,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,120,6.0,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.803125,9.512,192
stage3_972,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,128,2.25,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.77625,7.97,192
stage3_973,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,128,2.25,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.814375,9.751,192
stage3_974,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,128,2.25,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.81125,9.442,192
stage3_975,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,128,2.25,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.8,9.296,192
stage3_976,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,128,3.0,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.78375,8.688,192
stage3_977,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,128,3.0,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.808125,9.57,192
stage3_978,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,128,4.5,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.810625,9.548,192
stage3_979,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,128,4.5,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80875,9.049,192
stage3_980,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,128,4.5,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.8025,8.744,192
stage3_981,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,128,4.5,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.8,9.338,192
stage3_982,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,128,6.0,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.814375,9.782,192
stage3_983,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,128,6.0,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.8025,9.831,192
stage3_984,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,2.25,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.77625,8.927,192
stage3_985,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,2.25,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.813125,10.358,192
stage3_986,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,2.25,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.808125,10.245,192
stage3_987,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,2.25,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.799375,10.261,192
stage3_988,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,3.0,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.786875,9.533,192
stage3_989,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,3.0,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.804375,9.756,192
stage3_990,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,4.5,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80375,10.728,192
stage3_991,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,4.5,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80625,10.508,192
stage3_992,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,4.5,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.803125,10.119,192
stage3_993,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,4.5,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.798125,10.52,192
stage3_994,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,6.0,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.810625,10.542,192
stage3_995,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.015, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,6.0,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.015, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80375,9.803,192
stage3_996,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,2.25,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.773125,9.569,192
stage3_997,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,2.25,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.81125,10.374,192
