id,y_true,prob_1,pred,source_model
794,0,0.106446184,0,challenge_10_signal_features_colab_ultra
795,1,0.7498594,1,challenge_10_signal_features_colab_ultra
796,1,0.9837031,1,challenge_10_signal_features_colab_ultra
797,0,0.002511863,0,challenge_10_signal_features_colab_ultra
798,0,0.40756714,0,challenge_10_signal_features_colab_ultra
799,1,0.98128176,1,challenge_10_signal_features_colab_ultra
800,0,0.004384689,0,challenge_10_signal_features_colab_ultra
801,0,0.00091957836,0,challenge_10_signal_features_colab_ultra
802,0,0.0107086925,0,challenge_10_signal_features_colab_ultra
803,1,0.99999875,1,challenge_10_signal_features_colab_ultra
804,0,0.012975326,0,challenge_10_signal_features_colab_ultra
805,1,0.9854998,1,challenge_10_signal_features_colab_ultra
806,1,0.99998313,1,challenge_10_signal_features_colab_ultra
807,1,0.99655724,1,challenge_10_signal_features_colab_ultra
808,1,0.9954603,1,challenge_10_signal_features_colab_ultra
809,0,0.001009272,0,challenge_10_signal_features_colab_ultra
810,0,0.01748627,0,challenge_10_signal_features_colab_ultra
811,1,0.5487655,1,challenge_10_signal_features_colab_ultra
812,0,5.809398e-07,0,challenge_10_signal_features_colab_ultra
813,1,0.96639055,1,challenge_10_signal_features_colab_ultra
814,0,0.7197543,1,challenge_10_signal_features_colab_ultra
815,1,0.9966144,1,challenge_10_signal_features_colab_ultra
816,1,0.80494434,1,challenge_10_signal_features_colab_ultra
817,0,0.0034763697,0,challenge_10_signal_features_colab_ultra
818,0,3.8369446e-05,0,challenge_10_signal_features_colab_ultra
819,0,0.00043100936,0,challenge_10_signal_features_colab_ultra
820,1,0.99998933,1,challenge_10_signal_features_colab_ultra
821,0,0.10253415,0,challenge_10_signal_features_colab_ultra
822,0,2.135509e-05,0,challenge_10_signal_features_colab_ultra
823,1,0.99201584,1,challenge_10_signal_features_colab_ultra
824,1,0.8145173,1,challenge_10_signal_features_colab_ultra
825,0,0.00057992234,0,challenge_10_signal_features_colab_ultra
826,0,0.28218627,0,challenge_10_signal_features_colab_ultra
827,0,0.6466709,1,challenge_10_signal_features_colab_ultra
828,1,0.9875696,1,challenge_10_signal_features_colab_ultra
829,0,0.001669688,0,challenge_10_signal_features_colab_ultra
830,1,0.9941554,1,challenge_10_signal_features_colab_ultra
831,0,0.012856268,0,challenge_10_signal_features_colab_ultra
832,1,0.99672973,1,challenge_10_signal_features_colab_ultra
833,1,0.99279696,1,challenge_10_signal_features_colab_ultra
834,1,0.9999995,1,challenge_10_signal_features_colab_ultra
835,0,0.0011280824,0,challenge_10_signal_features_colab_ultra
836,1,0.9437854,1,challenge_10_signal_features_colab_ultra
837,1,0.999994,1,challenge_10_signal_features_colab_ultra
838,1,0.9999966,1,challenge_10_signal_features_colab_ultra
839,0,1.0148118e-05,0,challenge_10_signal_features_colab_ultra
840,0,0.031115403,0,challenge_10_signal_features_colab_ultra
841,1,0.9948461,1,challenge_10_signal_features_colab_ultra
842,0,0.0058727455,0,challenge_10_signal_features_colab_ultra
843,0,3.360267e-05,0,challenge_10_signal_features_colab_ultra
844,0,0.15132734,0,challenge_10_signal_features_colab_ultra
845,1,0.5973205,1,challenge_10_signal_features_colab_ultra
846,1,0.8641944,1,challenge_10_signal_features_colab_ultra
847,0,0.0016200236,0,challenge_10_signal_features_colab_ultra
848,0,0.009133525,0,challenge_10_signal_features_colab_ultra
849,1,0.92979175,1,challenge_10_signal_features_colab_ultra
850,1,0.9354921,1,challenge_10_signal_features_colab_ultra
851,1,0.9552303,1,challenge_10_signal_features_colab_ultra
852,1,0.8711793,1,challenge_10_signal_features_colab_ultra
853,1,0.99999964,1,challenge_10_signal_features_colab_ultra
854,1,0.99999857,1,challenge_10_signal_features_colab_ultra
855,0,0.0051873266,0,challenge_10_signal_features_colab_ultra
856,1,0.9999999,1,challenge_10_signal_features_colab_ultra
857,1,0.99999887,1,challenge_10_signal_features_colab_ultra
858,0,3.9292482e-07,0,challenge_10_signal_features_colab_ultra
859,1,0.996979,1,challenge_10_signal_features_colab_ultra
860,0,0.00031795018,0,challenge_10_signal_features_colab_ultra
861,0,0.00081420265,0,challenge_10_signal_features_colab_ultra
862,1,0.99269444,1,challenge_10_signal_features_colab_ultra
863,0,0.00039487547,0,challenge_10_signal_features_colab_ultra
864,1,0.99998635,1,challenge_10_signal_features_colab_ultra
865,1,0.9064684,1,challenge_10_signal_features_colab_ultra
866,0,5.8611655e-05,0,challenge_10_signal_features_colab_ultra
867,1,0.99999577,1,challenge_10_signal_features_colab_ultra
868,0,8.179614e-05,0,challenge_10_signal_features_colab_ultra
869,0,0.0003893458,0,challenge_10_signal_features_colab_ultra
870,1,0.990568,1,challenge_10_signal_features_colab_ultra
871,0,0.0025554833,0,challenge_10_signal_features_colab_ultra
872,1,0.9999989,1,challenge_10_signal_features_colab_ultra
873,0,4.407627e-05,0,challenge_10_signal_features_colab_ultra
874,0,0.040169775,0,challenge_10_signal_features_colab_ultra
875,1,0.9968845,1,challenge_10_signal_features_colab_ultra
876,0,0.035815455,0,challenge_10_signal_features_colab_ultra
877,0,0.0008342027,0,challenge_10_signal_features_colab_ultra
878,1,0.94443613,1,challenge_10_signal_features_colab_ultra
879,1,0.9952236,1,challenge_10_signal_features_colab_ultra
880,0,1.9326442e-05,0,challenge_10_signal_features_colab_ultra
881,0,0.0012014388,0,challenge_10_signal_features_colab_ultra
882,1,0.9999965,1,challenge_10_signal_features_colab_ultra
883,0,0.13154435,0,challenge_10_signal_features_colab_ultra
884,1,0.9883885,1,challenge_10_signal_features_colab_ultra
885,1,0.99998397,1,challenge_10_signal_features_colab_ultra
886,1,0.99999976,1,challenge_10_signal_features_colab_ultra
887,1,0.9537158,1,challenge_10_signal_features_colab_ultra
888,0,0.37821606,0,challenge_10_signal_features_colab_ultra
889,1,0.99424964,1,challenge_10_signal_features_colab_ultra
890,0,0.0003174906,0,challenge_10_signal_features_colab_ultra
891,1,0.98112917,1,challenge_10_signal_features_colab_ultra
892,0,0.0015663913,0,challenge_10_signal_features_colab_ultra
893,0,0.00012556126,0,challenge_10_signal_features_colab_ultra
894,0,0.014551571,0,challenge_10_signal_features_colab_ultra
895,0,0.0048770015,0,challenge_10_signal_features_colab_ultra
896,0,0.007323677,0,challenge_10_signal_features_colab_ultra
897,0,0.0007338211,0,challenge_10_signal_features_colab_ultra
898,1,0.99615437,1,challenge_10_signal_features_colab_ultra
899,1,0.993935,1,challenge_10_signal_features_colab_ultra
900,1,0.9999978,1,challenge_10_signal_features_colab_ultra
901,0,0.3841964,0,challenge_10_signal_features_colab_ultra
902,1,0.9325064,1,challenge_10_signal_features_colab_ultra
903,1,0.9644234,1,challenge_10_signal_features_colab_ultra
904,0,2.5215277e-06,0,challenge_10_signal_features_colab_ultra
905,1,0.9173526,1,challenge_10_signal_features_colab_ultra
906,1,0.9961728,1,challenge_10_signal_features_colab_ultra
907,0,4.1977155e-06,0,challenge_10_signal_features_colab_ultra
908,1,0.99298114,1,challenge_10_signal_features_colab_ultra
909,1,0.9711943,1,challenge_10_signal_features_colab_ultra
910,1,0.99291855,1,challenge_10_signal_features_colab_ultra
911,0,0.04423355,0,challenge_10_signal_features_colab_ultra
912,1,0.9763215,1,challenge_10_signal_features_colab_ultra
913,0,0.8800425,1,challenge_10_signal_features_colab_ultra
914,1,0.9462764,1,challenge_10_signal_features_colab_ultra
915,0,0.14599544,0,challenge_10_signal_features_colab_ultra
916,0,0.0021977562,0,challenge_10_signal_features_colab_ultra
917,1,0.97364885,1,challenge_10_signal_features_colab_ultra
918,1,0.9172966,1,challenge_10_signal_features_colab_ultra
919,0,0.00014254582,0,challenge_10_signal_features_colab_ultra
920,1,0.9162609,1,challenge_10_signal_features_colab_ultra
921,0,0.010768788,0,challenge_10_signal_features_colab_ultra
922,0,0.00014740319,0,challenge_10_signal_features_colab_ultra
923,0,0.001297955,0,challenge_10_signal_features_colab_ultra
924,0,0.0008238399,0,challenge_10_signal_features_colab_ultra
925,0,0.00013966643,0,challenge_10_signal_features_colab_ultra
926,0,0.018200876,0,challenge_10_signal_features_colab_ultra
927,0,0.3684947,0,challenge_10_signal_features_colab_ultra
928,0,0.0013985113,0,challenge_10_signal_features_colab_ultra
929,0,0.85929304,1,challenge_10_signal_features_colab_ultra
930,1,0.9971807,1,challenge_10_signal_features_colab_ultra
931,0,0.07879758,0,challenge_10_signal_features_colab_ultra
932,1,0.9999885,1,challenge_10_signal_features_colab_ultra
933,0,6.528236e-05,0,challenge_10_signal_features_colab_ultra
934,0,1.0000001e-07,0,challenge_10_signal_features_colab_ultra
935,1,0.9611508,1,challenge_10_signal_features_colab_ultra
936,0,0.00033030048,0,challenge_10_signal_features_colab_ultra
937,0,3.9025646e-05,0,challenge_10_signal_features_colab_ultra
938,1,0.9999971,1,challenge_10_signal_features_colab_ultra
939,0,0.4224166,0,challenge_10_signal_features_colab_ultra
940,1,0.64586514,1,challenge_10_signal_features_colab_ultra
941,1,0.99999404,1,challenge_10_signal_features_colab_ultra
942,0,0.056805734,0,challenge_10_signal_features_colab_ultra
943,0,0.00014582182,0,challenge_10_signal_features_colab_ultra
944,0,0.0033522854,0,challenge_10_signal_features_colab_ultra
945,1,0.98102534,1,challenge_10_signal_features_colab_ultra
946,1,0.9935395,1,challenge_10_signal_features_colab_ultra
947,1,0.9852709,1,challenge_10_signal_features_colab_ultra
948,0,0.9257564,1,challenge_10_signal_features_colab_ultra
949,1,0.9887469,1,challenge_10_signal_features_colab_ultra
950,0,0.00068462087,0,challenge_10_signal_features_colab_ultra
951,1,0.97874403,1,challenge_10_signal_features_colab_ultra
952,1,0.9999997,1,challenge_10_signal_features_colab_ultra
953,0,0.62092376,1,challenge_10_signal_features_colab_ultra
954,0,0.0017545384,0,challenge_10_signal_features_colab_ultra
955,0,0.012576105,0,challenge_10_signal_features_colab_ultra
956,1,0.9492593,1,challenge_10_signal_features_colab_ultra
957,1,0.99505323,1,challenge_10_signal_features_colab_ultra
958,1,0.9999978,1,challenge_10_signal_features_colab_ultra
959,0,0.11145994,0,challenge_10_signal_features_colab_ultra
960,0,0.8350257,1,challenge_10_signal_features_colab_ultra
961,1,0.9999834,1,challenge_10_signal_features_colab_ultra
962,0,1.9135867e-05,0,challenge_10_signal_features_colab_ultra
963,0,0.4552933,0,challenge_10_signal_features_colab_ultra
964,0,2.4710345e-05,0,challenge_10_signal_features_colab_ultra
965,0,0.0011403195,0,challenge_10_signal_features_colab_ultra
966,0,1.0000001e-07,0,challenge_10_signal_features_colab_ultra
967,1,0.9999879,1,challenge_10_signal_features_colab_ultra
968,1,0.96124345,1,challenge_10_signal_features_colab_ultra
969,1,0.0086987335,0,challenge_10_signal_features_colab_ultra
970,0,0.0016435528,0,challenge_10_signal_features_colab_ultra
971,1,0.9999981,1,challenge_10_signal_features_colab_ultra
972,1,0.9132636,1,challenge_10_signal_features_colab_ultra
973,0,0.0014800066,0,challenge_10_signal_features_colab_ultra
974,0,0.5,1,challenge_10_signal_features_colab_ultra
975,0,0.009810622,0,challenge_10_signal_features_colab_ultra
976,1,0.8444746,1,challenge_10_signal_features_colab_ultra
977,0,0.0013654707,0,challenge_10_signal_features_colab_ultra
978,1,0.89340144,1,challenge_10_signal_features_colab_ultra
979,0,0.01609986,0,challenge_10_signal_features_colab_ultra
980,1,0.9684817,1,challenge_10_signal_features_colab_ultra
981,0,0.42365116,0,challenge_10_signal_features_colab_ultra
982,0,0.008979258,0,challenge_10_signal_features_colab_ultra
983,0,0.002121345,0,challenge_10_signal_features_colab_ultra
984,0,0.7998067,1,challenge_10_signal_features_colab_ultra
985,0,0.20607096,0,challenge_10_signal_features_colab_ultra
986,1,0.9999947,1,challenge_10_signal_features_colab_ultra
987,0,0.005161581,0,challenge_10_signal_features_colab_ultra
988,0,0.0011250499,0,challenge_10_signal_features_colab_ultra
989,1,0.9892375,1,challenge_10_signal_features_colab_ultra
990,0,0.021698661,0,challenge_10_signal_features_colab_ultra
991,0,0.0012655434,0,challenge_10_signal_features_colab_ultra
992,1,0.9999993,1,challenge_10_signal_features_colab_ultra
993,0,0.002267541,0,challenge_10_signal_features_colab_ultra
994,0,0.14395463,0,challenge_10_signal_features_colab_ultra
995,1,0.9809411,1,challenge_10_signal_features_colab_ultra
996,1,0.99521387,1,challenge_10_signal_features_colab_ultra
997,1,0.99715173,1,challenge_10_signal_features_colab_ultra
998,1,0.999999,1,challenge_10_signal_features_colab_ultra
999,0,0.00031122705,0,challenge_10_signal_features_colab_ultra
1000,1,0.9881908,1,challenge_10_signal_features_colab_ultra
1001,1,0.9972236,1,challenge_10_signal_features_colab_ultra
1002,0,0.023398336,0,challenge_10_signal_features_colab_ultra
1003,0,0.101688504,0,challenge_10_signal_features_colab_ultra
1004,1,0.944789,1,challenge_10_signal_features_colab_ultra
1005,1,0.919837,1,challenge_10_signal_features_colab_ultra
1006,1,0.9955493,1,challenge_10_signal_features_colab_ultra
1007,1,0.37619248,0,challenge_10_signal_features_colab_ultra
1008,1,0.9935129,1,challenge_10_signal_features_colab_ultra
1009,0,0.01676849,0,challenge_10_signal_features_colab_ultra
1010,0,7.315998e-05,0,challenge_10_signal_features_colab_ultra
1011,0,0.39198965,0,challenge_10_signal_features_colab_ultra
1012,1,0.9868215,1,challenge_10_signal_features_colab_ultra
1013,1,0.028120715,0,challenge_10_signal_features_colab_ultra
1014,1,0.9999995,1,challenge_10_signal_features_colab_ultra
1015,0,0.062989905,0,challenge_10_signal_features_colab_ultra
1016,0,0.0023277826,0,challenge_10_signal_features_colab_ultra
1017,0,0.00015082909,0,challenge_10_signal_features_colab_ultra
1018,0,0.0015521882,0,challenge_10_signal_features_colab_ultra
1019,0,1.792507e-06,0,challenge_10_signal_features_colab_ultra
1020,0,6.603157e-05,0,challenge_10_signal_features_colab_ultra
1021,0,0.00015841375,0,challenge_10_signal_features_colab_ultra
1022,0,0.0017197971,0,challenge_10_signal_features_colab_ultra
1023,0,2.9532643e-05,0,challenge_10_signal_features_colab_ultra
1024,1,0.9969406,1,challenge_10_signal_features_colab_ultra
1025,1,0.99999505,1,challenge_10_signal_features_colab_ultra
1026,1,0.953147,1,challenge_10_signal_features_colab_ultra
1027,1,0.995169,1,challenge_10_signal_features_colab_ultra
1028,1,0.9953668,1,challenge_10_signal_features_colab_ultra
1029,0,0.014269509,0,challenge_10_signal_features_colab_ultra
1030,1,0.9947298,1,challenge_10_signal_features_colab_ultra
1031,0,0.0003023094,0,challenge_10_signal_features_colab_ultra
1032,1,0.8974656,1,challenge_10_signal_features_colab_ultra
1033,0,0.00052652135,0,challenge_10_signal_features_colab_ultra
1034,0,1.635181e-05,0,challenge_10_signal_features_colab_ultra
1035,0,0.1689532,0,challenge_10_signal_features_colab_ultra
1036,1,0.9866025,1,challenge_10_signal_features_colab_ultra
1037,0,0.83359075,1,challenge_10_signal_features_colab_ultra
1038,0,0.0034329076,0,challenge_10_signal_features_colab_ultra
1039,0,0.02430623,0,challenge_10_signal_features_colab_ultra
1040,0,0.0018969366,0,challenge_10_signal_features_colab_ultra
1041,1,0.98044413,1,challenge_10_signal_features_colab_ultra
1042,0,4.5210618e-05,0,challenge_10_signal_features_colab_ultra
1043,0,0.5208587,1,challenge_10_signal_features_colab_ultra
1044,0,1.4513265e-05,0,challenge_10_signal_features_colab_ultra
1045,0,0.010597959,0,challenge_10_signal_features_colab_ultra
1046,0,1.7681794e-05,0,challenge_10_signal_features_colab_ultra
1047,0,0.0034306534,0,challenge_10_signal_features_colab_ultra
1048,1,0.95351255,1,challenge_10_signal_features_colab_ultra
1049,0,0.0006613747,0,challenge_10_signal_features_colab_ultra
1050,1,0.99999994,1,challenge_10_signal_features_colab_ultra
1051,0,0.00012605889,0,challenge_10_signal_features_colab_ultra
1052,1,0.9999995,1,challenge_10_signal_features_colab_ultra
1053,0,0.0051565114,0,challenge_10_signal_features_colab_ultra
1054,0,0.029183675,0,challenge_10_signal_features_colab_ultra
1055,0,0.14095803,0,challenge_10_signal_features_colab_ultra
1056,1,0.96973854,1,challenge_10_signal_features_colab_ultra
1057,0,0.000102816455,0,challenge_10_signal_features_colab_ultra
1058,0,0.007318006,0,challenge_10_signal_features_colab_ultra
1059,0,0.00030819187,0,challenge_10_signal_features_colab_ultra
1060,0,0.004423019,0,challenge_10_signal_features_colab_ultra
1061,1,0.9999963,1,challenge_10_signal_features_colab_ultra
1062,1,0.8658769,1,challenge_10_signal_features_colab_ultra
1063,0,0.003407128,0,challenge_10_signal_features_colab_ultra
1064,0,1.8639952e-05,0,challenge_10_signal_features_colab_ultra
1065,0,0.12401122,0,challenge_10_signal_features_colab_ultra
1066,1,0.9786508,1,challenge_10_signal_features_colab_ultra
1067,0,0.030948432,0,challenge_10_signal_features_colab_ultra
1068,0,0.037986062,0,challenge_10_signal_features_colab_ultra
1069,1,0.9999993,1,challenge_10_signal_features_colab_ultra
1070,0,2.909694e-05,0,challenge_10_signal_features_colab_ultra
1071,0,0.13249873,0,challenge_10_signal_features_colab_ultra
1072,1,0.99999213,1,challenge_10_signal_features_colab_ultra
1073,1,0.9920023,1,challenge_10_signal_features_colab_ultra
1074,0,6.7980385e-05,0,challenge_10_signal_features_colab_ultra
1075,1,0.9974059,1,challenge_10_signal_features_colab_ultra
1076,0,0.57238936,1,challenge_10_signal_features_colab_ultra
1077,0,0.00071420864,0,challenge_10_signal_features_colab_ultra
1078,0,0.00044185773,0,challenge_10_signal_features_colab_ultra
1079,0,0.16629817,0,challenge_10_signal_features_colab_ultra
1080,0,0.00016101,0,challenge_10_signal_features_colab_ultra
1081,1,0.99339986,1,challenge_10_signal_features_colab_ultra
1082,1,0.99999684,1,challenge_10_signal_features_colab_ultra
1083,0,6.410232e-05,0,challenge_10_signal_features_colab_ultra
1084,1,0.99999505,1,challenge_10_signal_features_colab_ultra
1085,0,0.8716888,1,challenge_10_signal_features_colab_ultra
1086,0,0.00019576907,0,challenge_10_signal_features_colab_ultra
1087,1,0.9306324,1,challenge_10_signal_features_colab_ultra
1088,0,0.008688848,0,challenge_10_signal_features_colab_ultra
1089,0,2.399834e-07,0,challenge_10_signal_features_colab_ultra
1090,0,0.0021003818,0,challenge_10_signal_features_colab_ultra
1091,1,0.9999998,1,challenge_10_signal_features_colab_ultra
1092,0,0.06758488,0,challenge_10_signal_features_colab_ultra
1093,0,0.01086299,0,challenge_10_signal_features_colab_ultra
1094,1,0.997294,1,challenge_10_signal_features_colab_ultra
1095,1,0.93408394,1,challenge_10_signal_features_colab_ultra
1096,1,0.99998933,1,challenge_10_signal_features_colab_ultra
1097,1,0.9999953,1,challenge_10_signal_features_colab_ultra
1098,0,0.4383451,0,challenge_10_signal_features_colab_ultra
1099,0,0.0011392,0,challenge_10_signal_features_colab_ultra
1100,0,0.009722626,0,challenge_10_signal_features_colab_ultra
1101,1,0.90333134,1,challenge_10_signal_features_colab_ultra
1102,0,0.0056282547,0,challenge_10_signal_features_colab_ultra
1103,1,0.99347836,1,challenge_10_signal_features_colab_ultra
1104,1,0.99999875,1,challenge_10_signal_features_colab_ultra
1105,0,0.007199181,0,challenge_10_signal_features_colab_ultra
1106,1,0.99999017,1,challenge_10_signal_features_colab_ultra
1107,1,0.51816,1,challenge_10_signal_features_colab_ultra
1108,0,0.00025214185,0,challenge_10_signal_features_colab_ultra
1109,0,0.00010199931,0,challenge_10_signal_features_colab_ultra
1110,0,0.6262843,1,challenge_10_signal_features_colab_ultra
1111,1,0.99745727,1,challenge_10_signal_features_colab_ultra
1112,0,0.0063473787,0,challenge_10_signal_features_colab_ultra
1113,0,0.2607046,0,challenge_10_signal_features_colab_ultra
1114,0,7.191863e-05,0,challenge_10_signal_features_colab_ultra
1115,0,0.0003713168,0,challenge_10_signal_features_colab_ultra
1116,0,0.00017006336,0,challenge_10_signal_features_colab_ultra
1117,0,0.948165,1,challenge_10_signal_features_colab_ultra
1118,1,0.9999937,1,challenge_10_signal_features_colab_ultra
1119,0,2.2375617e-07,0,challenge_10_signal_features_colab_ultra
1120,1,0.9999998,1,challenge_10_signal_features_colab_ultra
1121,0,0.00014465445,0,challenge_10_signal_features_colab_ultra
1122,1,0.9972664,1,challenge_10_signal_features_colab_ultra
1123,0,0.029245794,0,challenge_10_signal_features_colab_ultra
1124,1,0.28186262,0,challenge_10_signal_features_colab_ultra
1125,0,0.009674727,0,challenge_10_signal_features_colab_ultra
1126,1,0.8114611,1,challenge_10_signal_features_colab_ultra
1127,0,0.009637489,0,challenge_10_signal_features_colab_ultra
1128,1,0.99998635,1,challenge_10_signal_features_colab_ultra
1129,1,0.99999297,1,challenge_10_signal_features_colab_ultra
1130,0,0.1824827,0,challenge_10_signal_features_colab_ultra
1131,0,1.0000001e-07,0,challenge_10_signal_features_colab_ultra
1132,1,0.99999785,1,challenge_10_signal_features_colab_ultra
1133,0,0.7106345,1,challenge_10_signal_features_colab_ultra
1134,1,0.6437243,1,challenge_10_signal_features_colab_ultra
1135,1,0.9883216,1,challenge_10_signal_features_colab_ultra
1136,1,0.99999195,1,challenge_10_signal_features_colab_ultra
1137,0,0.053485498,0,challenge_10_signal_features_colab_ultra
1138,0,0.22097042,0,challenge_10_signal_features_colab_ultra
1139,1,0.99723125,1,challenge_10_signal_features_colab_ultra
1140,1,0.9999885,1,challenge_10_signal_features_colab_ultra
1141,1,0.9942869,1,challenge_10_signal_features_colab_ultra
1142,0,0.99662024,1,challenge_10_signal_features_colab_ultra
1143,0,0.012125034,0,challenge_10_signal_features_colab_ultra
1144,1,0.99459136,1,challenge_10_signal_features_colab_ultra
1145,0,0.055022504,0,challenge_10_signal_features_colab_ultra
1146,0,0.00022624774,0,challenge_10_signal_features_colab_ultra
1147,0,0.0070767775,0,challenge_10_signal_features_colab_ultra
1148,0,0.0037013276,0,challenge_10_signal_features_colab_ultra
1149,0,0.00012783693,0,challenge_10_signal_features_colab_ultra
1150,0,4.8575623e-07,0,challenge_10_signal_features_colab_ultra
1151,0,0.030366855,0,challenge_10_signal_features_colab_ultra
1152,1,0.9972396,1,challenge_10_signal_features_colab_ultra
1153,1,0.9128743,1,challenge_10_signal_features_colab_ultra
1154,1,0.9897348,1,challenge_10_signal_features_colab_ultra
1155,0,0.5657683,1,challenge_10_signal_features_colab_ultra
1156,1,0.996806,1,challenge_10_signal_features_colab_ultra
1157,1,0.9946282,1,challenge_10_signal_features_colab_ultra
1158,0,0.00023098606,0,challenge_10_signal_features_colab_ultra
1159,1,0.9142131,1,challenge_10_signal_features_colab_ultra
1160,0,0.28154492,0,challenge_10_signal_features_colab_ultra
1161,1,0.9928413,1,challenge_10_signal_features_colab_ultra
1162,1,0.69582444,1,challenge_10_signal_features_colab_ultra
1163,1,0.9966252,1,challenge_10_signal_features_colab_ultra
1164,0,1.4573534e-07,0,challenge_10_signal_features_colab_ultra
1165,1,0.9999993,1,challenge_10_signal_features_colab_ultra
1166,1,0.99645215,1,challenge_10_signal_features_colab_ultra
1167,1,0.96277446,1,challenge_10_signal_features_colab_ultra
1168,1,0.9999908,1,challenge_10_signal_features_colab_ultra
1169,1,0.9440065,1,challenge_10_signal_features_colab_ultra
1170,0,0.00066142064,0,challenge_10_signal_features_colab_ultra
1171,0,0.19390868,0,challenge_10_signal_features_colab_ultra
1172,0,2.8307486e-06,0,challenge_10_signal_features_colab_ultra
1173,1,0.99999726,1,challenge_10_signal_features_colab_ultra
1174,0,0.9479589,1,challenge_10_signal_features_colab_ultra
1175,1,0.49149647,0,challenge_10_signal_features_colab_ultra
1176,0,0.003078496,0,challenge_10_signal_features_colab_ultra
1177,1,0.9999972,1,challenge_10_signal_features_colab_ultra
1178,0,0.21264309,0,challenge_10_signal_features_colab_ultra
1179,1,0.9605398,1,challenge_10_signal_features_colab_ultra
1180,1,0.9898608,1,challenge_10_signal_features_colab_ultra
1181,0,0.00024784004,0,challenge_10_signal_features_colab_ultra
1182,0,0.89130205,1,challenge_10_signal_features_colab_ultra
1183,1,0.6748862,1,challenge_10_signal_features_colab_ultra
1184,1,0.97591895,1,challenge_10_signal_features_colab_ultra
1185,0,0.012824164,0,challenge_10_signal_features_colab_ultra
1186,1,0.9966779,1,challenge_10_signal_features_colab_ultra
1187,0,0.0034144963,0,challenge_10_signal_features_colab_ultra
1188,1,0.9876935,1,challenge_10_signal_features_colab_ultra
1189,1,0.9575634,1,challenge_10_signal_features_colab_ultra
1190,1,0.46187517,0,challenge_10_signal_features_colab_ultra
1191,0,0.002442651,0,challenge_10_signal_features_colab_ultra
1192,1,0.48608583,0,challenge_10_signal_features_colab_ultra
1193,0,0.053457197,0,challenge_10_signal_features_colab_ultra
1194,1,0.79564387,1,challenge_10_signal_features_colab_ultra
1195,1,0.999987,1,challenge_10_signal_features_colab_ultra
1196,0,0.025114216,0,challenge_10_signal_features_colab_ultra
1197,1,0.9829053,1,challenge_10_signal_features_colab_ultra
1198,1,0.97168386,1,challenge_10_signal_features_colab_ultra
1199,1,0.9999955,1,challenge_10_signal_features_colab_ultra
1200,0,0.01186836,0,challenge_10_signal_features_colab_ultra
1201,1,0.9707493,1,challenge_10_signal_features_colab_ultra
1202,1,0.996188,1,challenge_10_signal_features_colab_ultra
1203,0,0.09626713,0,challenge_10_signal_features_colab_ultra
1204,1,0.999995,1,challenge_10_signal_features_colab_ultra
1205,0,1.8261724e-05,0,challenge_10_signal_features_colab_ultra
1206,1,0.9999996,1,challenge_10_signal_features_colab_ultra
1207,1,0.9672502,1,challenge_10_signal_features_colab_ultra
1208,0,0.001432307,0,challenge_10_signal_features_colab_ultra
1209,0,1.28548145e-05,0,challenge_10_signal_features_colab_ultra
1210,1,0.9655324,1,challenge_10_signal_features_colab_ultra
1211,1,0.986084,1,challenge_10_signal_features_colab_ultra
1212,0,0.012587979,0,challenge_10_signal_features_colab_ultra
1213,1,0.9935717,1,challenge_10_signal_features_colab_ultra
1214,0,0.016190704,0,challenge_10_signal_features_colab_ultra
1215,1,0.72942734,1,challenge_10_signal_features_colab_ultra
1216,0,0.091829926,0,challenge_10_signal_features_colab_ultra
1217,0,4.8080474e-05,0,challenge_10_signal_features_colab_ultra
1218,1,0.98780423,1,challenge_10_signal_features_colab_ultra
1219,1,0.97932816,1,challenge_10_signal_features_colab_ultra
1220,0,0.00026736618,0,challenge_10_signal_features_colab_ultra
1221,0,0.0022198951,0,challenge_10_signal_features_colab_ultra
1222,1,0.99637914,1,challenge_10_signal_features_colab_ultra
1223,1,0.9956906,1,challenge_10_signal_features_colab_ultra
1224,0,0.30631092,0,challenge_10_signal_features_colab_ultra
1225,0,0.0026714485,0,challenge_10_signal_features_colab_ultra
1226,1,0.55482954,1,challenge_10_signal_features_colab_ultra
1227,0,2.8209504e-06,0,challenge_10_signal_features_colab_ultra
1228,0,0.0007242767,0,challenge_10_signal_features_colab_ultra
1229,0,1.9819379e-06,0,challenge_10_signal_features_colab_ultra
1230,1,0.99395025,1,challenge_10_signal_features_colab_ultra
1231,1,0.95199376,1,challenge_10_signal_features_colab_ultra
1232,1,0.029470962,0,challenge_10_signal_features_colab_ultra
1233,1,0.9638675,1,challenge_10_signal_features_colab_ultra
1234,1,0.9999908,1,challenge_10_signal_features_colab_ultra
1235,0,0.0051024375,0,challenge_10_signal_features_colab_ultra
1236,0,0.00034075722,0,challenge_10_signal_features_colab_ultra
1237,1,0.9999988,1,challenge_10_signal_features_colab_ultra
1238,0,0.010730753,0,challenge_10_signal_features_colab_ultra
1239,1,0.56632483,1,challenge_10_signal_features_colab_ultra
1240,1,0.7591423,1,challenge_10_signal_features_colab_ultra
1241,1,0.9999999,1,challenge_10_signal_features_colab_ultra
1242,0,0.0028358623,0,challenge_10_signal_features_colab_ultra
1243,1,0.9675985,1,challenge_10_signal_features_colab_ultra
1244,0,0.0054177702,0,challenge_10_signal_features_colab_ultra
1245,1,0.9836421,1,challenge_10_signal_features_colab_ultra
